Sheet,Row_ID,Term,Order,Context_Used_A,NLD_A,NLD_B,Assigned_Category,Tier,Conditions,Parent_Term,Category,Relationship_Type,Is_Intermediate
NLD_Quality,NLD-164,permeability,B_first,True,"Permeability is a petrophysical property of a porous medium that quantifies its ability to transmit fluids. In petroleum geology, it is a critical measure of reservoir quality, controlled by the size, shape, and interconnectedness of the pore network, including features like fractures and vugs. Significant variations in permeability, often caused by faults, shales, or lateral facies changes, can create barriers that lead to reservoir compartmentalization.","Permeability is a petrophysical property of a porous medium that quantifies its ability to transmit fluids. It is a function of the size, shape, and connectivity of the pores within the rock and is a critical factor controlling the flow of hydrocarbons to a wellbore.",,,,,,,
NLD_Quality,NLD-165,platform,B_first,True,"A platform is a large-scale, seismically-resolvable carbonate depositional body that is characterized by a relatively flat top, depositional relief, and distinct lateral and vertical facies patterns. Within the Pre-Salt sag sequence, platform tops typically represent shallow, high-energy lacustrine environments where facies such as shrubby boundstones and intraclast-spherulite grainstones accumulate. These platform-top facies often develop widespread stratified porosity and permeability, forming significant hydrocarbon reservoirs.","A platform is a broad, relatively flat-topped depositional body that is built up primarily by the accumulation of carbonate sediments in a shallow marine or lacustrine setting. Within the Brazilian Pre-Salt, these features are extensive lacustrine carbonate platforms that developed during the sag phase and controlled the distribution of key microbialite and coquina reservoir facies.",,,,,,,
NLD_Quality,NLD-166,microbial macrostructure,A_first,True,"A microbial macrostructure is an organosedimentary structure that is formed by the trapping, binding, and precipitation of minerals by microbial communities, resulting in features visible at a macroscopic or larger scale. In Pre-Salt successions, these include features such as stromatolites, oncoids, and planar laminites, as well as larger, seismically mappable buildups like mounds and reef-like forms. Although often rare in specific formations like the Barra Velha, these structures can be composed of carbonate or silica and represent significant localized buildups.","A microbial macrostructure is an organosedimentary structure that is formed by the in-situ metabolic activities of microorganisms, such as trapping, binding, and/or precipitating sediment. These structures, which include stromatolites, thrombolites, and dendrolites, can form large-scale buildups that are a key component of the lacustrine carbonate reservoirs of the Brazilian Pre-Salt.",,,,,,,
NLD_Quality,NLD-167,oceanic crust,A_first,True,"Oceanic crust is the portion of the Earth's lithosphere that is generated at mid-ocean ridges during seafloor spreading, marking the final stage of continental rifting and the onset of a mature ocean basin. In the South Atlantic passive margin, its formation commenced around the Aptian and is associated with ridge-push forces that can cause subsequent tectonic inversion within the adjacent continental basins.","Oceanic crust is the layer of the Earth's lithosphere that underlies the ocean basins and is primarily composed of mafic rocks like basalt and gabbro. It is significantly thinner and denser than continental crust, with a typical thickness of 5 to 10 kilometers. This crust is continuously formed at mid-ocean ridges through seafloor spreading and is recycled back into the mantle at subduction zones.",,,,,,,
NLD_Quality,NLD-168,salt deposit,A_first,True,"A salt deposit is a regional stratigraphic unit that is composed of evaporite minerals, primarily halite, deposited during the Aptian sag phase of the South Atlantic opening. In the Brazilian Pre-Salt province, this extensive layer separates the underlying lacustrine pre-salt reservoirs from the overlying marine post-salt section, acting as a highly effective regional seal. The mobility of this salt layer under sedimentary loading causes significant deformation (halokinesis) in the overlying strata, creating complex structural traps.","A salt deposit is a body of evaporite rock that is composed primarily of halite (sodium chloride). In the context of the Brazilian Pre-Salt, these thick Aptian-age evaporite sequences act as a regional top seal, trapping vast hydrocarbon accumulations in the underlying carbonate reservoirs. The ductile nature of salt allows it to flow and deform under pressure, creating complex salt structures (halokinesis) that significantly influence trap formation and overburden stress.",,,,,,,
NLD_Quality,NLD-169,camboriú formation,B_first,True,"The Camboriú Formation is a Lower Cretaceous stratigraphic unit that constitutes the economic basement of the Santos Basin, composed primarily of syn-rift volcanic rocks. This formation consists mainly of tholeiitic basalts and associated dyke swarms emplaced during the initial Hauterevian rifting phase, although it may also include older sedimentary rift units at its base. It lies unconformably over the Precambrian crystalline basement and is directly overlain by the lacustrine deposits of the Piçarras Formation.","Camboriú Formation is a stratigraphic formation of Aptian age that is composed predominantly of volcanic and volcaniclastic rocks marking the initial rifting stage in the Santos Basin, offshore Brazil. This unit unconformably overlies the Neoproterozoic crystalline basement and is considered the base of the Santos Basin sedimentary sequence, representing the initial volcanic expression of the South Atlantic opening.",,,,,,,
NLD_Quality,NLD-170,onlap,A_first,True,"Onlap is a basal stratal termination that occurs where younger, initially horizontal strata terminate progressively updip against an older, more steeply inclined surface. Visible on seismic profiles, this geometric pattern indicates deposition during a relative rise in base level and is fundamental for identifying sequence boundaries and interpreting basin-fill history, particularly in rift settings like the Pre-Salt.","Onlap is a type of stratal termination that is characterized by the progressive updip termination of initially inclined younger strata against an older, more steeply dipping surface. This geometric pattern signifies a relative rise in base level, such as a transgression, and is a key criterion for identifying the base of a depositional sequence.",,,,,,,
NLD_Quality,NLD-171,silica,A_first,True,"Silica is a group of naturally occurring minerals and amorphous solids based on silicon dioxide (SiO₂) that, in the Pre-Salt, precipitates from alkaline lacustrine waters to form primary sediments, diagenetic cements, and replacement phases. Commonly occurring as nodules, sheets, or cements of chert, chalcedony, and quartz, its precipitation is often triggered by a decrease in pH and can significantly occlude reservoir porosity.","Silica is a naturally occurring oxide of silicon (SiO₂) that exists in numerous crystalline and amorphous mineral forms, such as quartz, chert, and opal. In sedimentary systems, it can be a primary biogenic component, a detrital grain, or a diagenetic product that cements grains or replaces other minerals. Diagenetic silicification is a critical process in carbonate reservoirs, where it can significantly alter porosity and permeability by either occluding pore space or creating molds through the replacement of carbonate allochems.",,,,,,,
NLD_Quality,NLD-172,carbonate,A_first,True,"Carbonate is a sedimentary rock that is primarily composed of minerals containing the carbonate anion (CO3)2−, such as calcite and dolomite. In the Brazilian Pre-Salt, these rocks are characteristically lacustrine, forming through complex chemical and biological precipitation in alkaline lake systems to create extensive reservoir build-ups.","Carbonate is a class of sedimentary rock that is composed primarily of carbonate minerals, such as calcite, aragonite, or dolomite. These rocks form through biological, chemical, or detrital processes in diverse depositional environments, ranging from marine to lacustrine. In the Brazilian Pre-Salt, lacustrine carbonates, including microbialites and coquinas, form the principal hydrocarbon reservoirs.",,,,,,,
NLD_Quality,NLD-173,structural high,B_first,True,"A structural high is a geological feature, such as a horst or uplifted block, that is stratigraphically or topographically elevated relative to its surroundings due to tectonic processes like faulting. In rift basins like the Brazilian Pre-Salt, these features often represent paleotopographic highs that control the deposition of reservoir facies, such as high-energy carbonates. Structural highs are fundamental elements in forming structural and stratigraphic traps for hydrocarbon accumulations.","A structural high is a geological feature that is characterized by rock strata positioned at a higher elevation relative to the surrounding area due to tectonic deformation. These features, which include anticlines and horsts, form classic traps for hydrocarbons when overlain by an effective sealing rock. In the Brazilian Pre-Salt, large-scale horst blocks formed during the South Atlantic rifting constitute the primary structural highs where major carbonate reservoirs have accumulated.",,,,,,,
NLD_Quality,NLD-174,aquifer,B_first,True,"An aquifer is a subsurface body of permeable rock that is saturated with and can transmit significant quantities of groundwater. In the context of the Brazilian Pre-Salt, aquifers are often hosted in fractured crystalline basement and can provide regional pressure support to hydrocarbon reservoirs or act as conduits for groundwater and hydrothermal fluids feeding the lacustrine depositional systems.","An aquifer is a subsurface body of permeable rock or unconsolidated material that can store and transmit economically significant quantities of groundwater. In petroleum systems, aquifers are extensive water-bearing rock formations that are in hydraulic communication with a hydrocarbon reservoir, often providing pressure support through a water-drive mechanism. The extensive lacustrine carbonate successions underlying the Brazilian Pre-Salt oil accumulations constitute a regional aquifer system critical to reservoir performance.",,,,,,,
NLD_Quality,NLD-175,climate change,A_first,True,"Climate change is a long-term shift in regional paleoclimatic conditions that primarily involves variations between humid and arid states, significantly influencing lacustrine depositional systems. In the context of the South Atlantic Pre-Salt, such shifts are recorded as changes in sediment input, lake water chemistry, and faunal assemblages, which in turn control the development of carbonate facies.","Climate change is a long-term shift in global or regional climate patterns that involves significant and lasting changes in average weather conditions, such as temperature, precipitation, and atmospheric circulation. In the geological record, climate change is evidenced by variations in sedimentary facies, isotopic signatures, and fossil assemblages, which reflect past environmental fluctuations. For the Brazilian Pre-Salt, major climatic shifts during the Aptian, including periods of aridification, are considered a primary control on the deposition and character of the lacustrine carbonate reservoir facies.",,,,,,,
NLD_Quality,NLD-176,itapema formation,A_first,True,"The Itapema Formation is a Barremian to Aptian lacustrine stratigraphic unit of the Santos Basin Pre-Salt that is composed of interbedded mollusk-rich coquinas and organic-rich shales. Deposited during the upper rift phase, its coquinas constitute important hydrocarbon reservoirs while the shales, particularly the 'Jiquiá' member, represent a primary source rock interval.","The Itapema Formation is an Aptian-age geological formation that constitutes the lower part of the lacustrine carbonate succession of the Guaratiba Group in the Santos Basin, Brazil. Deposited in a saline to hypersaline lacustrine system, it is primarily composed of microbial carbonates (spherulites and shrubs) and bioclastic limestones (coquinas) that form prolific hydrocarbon reservoirs within the Pre-Salt section.",,,,,,,
NLD_Quality,NLD-177,lula field,B_first,True,"Lula Field is a giant pre-salt oil field in the Santos Basin offshore Brazil that was one of the first multi-billion barrel discoveries in the province. Originally named Tupi, the field is a major producer with hydrocarbons reservoired primarily in the Aptian lacustrine carbonates of the Barra Velha Formation. The field also lends its name to the 'Lula's Fingers,' a distinctive gamma-ray log signature representing shallowing-upward cyclothems in the upper Barra Velha Formation.","Lula field is a giant offshore oil and gas field located in the Santos Basin, Brazil, that produces from carbonate reservoirs of the pre-salt succession. The primary reservoirs are Aptian-age microbial and bioclastic carbonates of the Barra Velha Formation, representing one of the most significant discoveries in the Brazilian Pre-Salt play. Originally named Tupi, the field was renamed Lula in 2020.",,,,,,,
NLD_Quality,NLD-178,crystal shrub,B_first,True,"A crystal shrub is a distinctive carbonate rock facies that is characterized by an in-situ, dendritic to plumose arrangement of vertically oriented, fibrous calcite crystals. Commonly forming a type of boundstone, this facies is a primary depositional feature of the shallow, alkaline lacustrine systems of the Brazilian Pre-Salt. Crystal shrubs constitute a significant reservoir rock, exhibiting complex porosity networks that include vuggy, intracrystalline, and intergranular pores.","A crystal shrub is a distinctive diagenetic crystal fabric that is characterized by a dendritic, bush-like arrangement of calcite crystals. Commonly found in the lacustrine carbonate reservoirs of the Brazilian Pre-Salt, these structures are interpreted to have formed through microbially-influenced precipitation in alkaline lake settings. The complex branching morphology of crystal shrubs contributes significantly to the development of high-quality reservoir porosity.",,,,,,,
NLD_Quality,NLD-179,halite,A_first,True,"Halite is an evaporite mineral composed of sodium chloride (NaCl) that constitutes the primary mobile component of the Aptian salt layer in the South Atlantic marginal basins. Due to its highly ductile and plastic behavior compared to associated anhydrite, it flows under geological stress to form massive salt bodies and diapirs, which create critical structural traps for Pre-Salt hydrocarbon accumulations.","Halite is an evaporite mineral that is composed of sodium chloride (NaCl). It is the primary constituent of rock salt, which forms the thick, ductile Aptian salt layer that acts as the regional top seal for the Brazilian Pre-Salt petroleum system. The low permeability and plastic behavior of this extensive salt sequence are critical for trapping the vast hydrocarbon accumulations found in the underlying carbonate reservoirs.",,,,,,,
NLD_Quality,NLD-180,dolomite,B_first,True,"Dolomite is a carbonate mineral, composed of calcium magnesium carbonate (CaMg(CO₃)₂), that is a common rock-forming constituent of sedimentary and diagenetic rocks. In Brazilian Pre-Salt lacustrine successions, it is a principal diagenetic product that occurs as primary precipitates, replacements of precursor carbonates, or pore-filling cements, significantly altering reservoir properties.","Dolomite is a carbonate mineral that is composed of calcium magnesium carbonate (CaMg(CO3)2). It typically forms through the diagenetic replacement of calcite or aragonite in precursor limestones, a process known as dolomitization. The term is also commonly used to describe the sedimentary rock (dolostone) composed predominantly of this mineral, which can form excellent reservoirs due to porosity enhancement during the replacement process.",,,,,,,
NLD_Quality,NLD-181,reservoir quality,B_first,True,"Reservoir quality is a measure of a rock's capacity to store and transmit fluids, which is primarily controlled by its depositional facies and subsequent diagenetic alterations. In the Brazilian Pre-Salt, high reservoir quality is associated with specific carbonate facies like in-situ shrubs and reworked grainstones, where porosity is enhanced by the dissolution of precursor clays, and its lateral variation critically impacts trap effectiveness and compartmentalization.","Reservoir quality is a measure that quantifies a rock's capacity to store and transmit fluids, such as hydrocarbons and water. It is primarily determined by the rock's porosity, which governs storage capacity, and its permeability, which controls the ease of fluid flow. In petroleum systems, high reservoir quality is critical for economic hydrocarbon production and is influenced by depositional facies and subsequent diagenetic alterations.",,,,,,,
NLD_Quality,NLD-182,evaporation,B_first,True,"Evaporation is a key depositional process that removes water from a basin as vapor, thereby concentrating dissolved ions. In the restricted lacustrine systems of the Brazilian Pre-Salt, this process increased water alkalinity and salinity to the point of supersaturation. This chemical change was the primary driver for the abiotic precipitation of reservoir-forming carbonates, Mg-silicate gels, and overlying thick evaporite sequences.","Evaporation is a physical process that involves the phase transition of a liquid into a vapor at a temperature below its boiling point. In a geological context, particularly within restricted basins like the South Atlantic during the Aptian, this process leads to the precipitation of evaporite minerals, such as halite and anhydrite, as water becomes supersaturated with dissolved salts. The resulting evaporite sequences form a critical regional seal, trapping hydrocarbons within the underlying carbonate reservoirs.",,,,,,,
NLD_Quality,NLD-183,piçarras formation,B_first,True,"The Piçarras Formation is a Barremian-age geological formation that constitutes the lower syn-rift sequence of the Santos Basin, deposited in a non-marine, fluvial-lacustrine system. It is characterized by siliciclastic deposits ranging from proximal alluvial fan conglomerates and sandstones to distal lacustrine siltstones and organic-rich shales with talc-stevensite laminae. These organic-rich shales serve as the main source rocks for the Pre-Salt petroleum system.","The Piçarras Formation is a geological formation of Late Cretaceous age that is composed predominantly of marine shales and marls deposited in the Santos Basin. As part of the post-salt succession, it functions as the primary regional seal rock, trapping hydrocarbons in underlying reservoirs. Its fine-grained texture and low permeability are critical for the integrity of the giant Pre-Salt accumulations.",,,,,,,
NLD_Quality,NLD-184,barra velha formation,B_first,True,"The Barra Velha Formation is an Aptian-age geological formation of the Brazilian Pre-Salt that constitutes the primary lacustrine carbonate reservoir system in the Santos and Campos basins. Deposited in an alkaline lacustrine environment, it is predominantly composed of unique carbonate facies including microbialites (shrubs and stromatolites), spherulites, and laminated limestones, often with significant diagenetic alteration. Stratigraphically, it lies unconformably above the Itapema Formation and is overlain by the evaporites of the Ariri Formation.","The Barra Velha Formation is a geological formation of the Brazilian pre-salt succession that was deposited during the Aptian stage in a lacustrine setting within the Santos and Campos basins. It is characterized by highly heterogeneous and productive carbonate reservoirs, primarily composed of coquinas, spherulites, and shrub-like facies. Stratigraphically, it represents the upper part of the pre-salt rift sequence, conformably overlying the Piçarras Formation and unconformably overlain by the Ariri Formation evaporites.",,,,,,,
NLD_Quality,NLD-185,microbialite,A_first,True,"Microbialite is an organosedimentary rock that is formed through the trapping and binding of sediment or the precipitation of minerals as a result of the growth and metabolic activity of microorganisms. These structures include various forms such as stromatolites, dendrolites, oncoids, and microbial laminites. In the Brazilian Pre-Salt, microbialites are considered to form buildups within lacustrine carbonate successions like the Barra Velha Formation, although their actual volumetric contribution is often debated and may be less significant than the informal nomenclature suggests.","Microbialite is an organosedimentary rock that is formed by the trapping, binding, and/or precipitation of carbonate minerals due to the metabolic activities of microbial communities. In the context of the Brazilian Pre-Salt, these rocks are predominantly lacustrine carbonates that form complex buildups with diverse macroscopic fabrics, including laminated, clotted, and spherulitic textures. These microbial buildups constitute some of the most significant and productive reservoir intervals in the Aptian-age succession of the Santos and Campos basins.",,,,,,,
NLD_Quality,NLD-186,carbonate mound,A_first,True,"A carbonate mound is a large-scale carbonate buildup that exhibits a positive, mounded external geometry and is formed in a lacustrine setting through processes linked to hydrothermal fluid expulsion along major fault systems. In the Brazilian Pre-Salt, these features are identified on seismic data by their mounded shape and chaotic or convex internal reflections, representing significant reservoir intervals whose growth was synchronous with fault activity along horst blocks.","A carbonate mound is a positive topographic sedimentary body that is composed primarily of carbonate material and lacks the rigid organic framework characteristic of a true reef. Its accumulation is typically driven by in-situ microbial growth or the baffling and trapping of carbonate mud and grains by organisms, forming features such as microbialites or bioclastic buildups. In lacustrine settings like the Brazilian Pre-Salt, these mounds constitute major reservoir facies with complex porosity systems.",,,,,,,
Category_Correct,CAT-0038,hydrothermal vent complex,,,,,object aggregate,BFO,C,,,,
Category_Correct,CAT-0021,dolomite,,,,,Sedimentary Rock,GeoReservoir,"B,C",,,,
Category_Correct,CAT-0060,base salt,,,,,Sedimentary Rock,GeoReservoir,B,,,,
Category_Correct,CAT-0176,tectono-stratigraphic evolution,,,,,Geological Process,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0212,reservoir,,,,,Sedimentary Geological Object,GeoReservoir,"A,B,D",,,,
Category_Correct,CAT-0202,travertine,,,,,Sedimentary Rock,GeoReservoir,"A,B,C,D",,,,
Category_Correct,CAT-0022,depositional setting,,,,,site,BFO,"A,B,D",,,,
Category_Correct,CAT-0007,silica nodule,,,,,Geological Object,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0184,post-rift phase,,,,,Geological Process,GeoCore,B,,,,
Category_Correct,CAT-0115,graben,,,,,Geological Structure,GeoCore,B,,,,
Category_Correct,CAT-0185,antecedent topography,,,,,Geological Boundary,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0273,limestone,,,,,Sedimentary Rock,GeoReservoir,"A,B,C,D",,,,
Category_Correct,CAT-0238,santos basin,,,,,Geological Object,GeoCore,"C,D",,,,
Category_Correct,CAT-0122,camboriú formation,,,,,Depositional System,GeoReservoir,C,,,,
Category_Correct,CAT-0084,depositional facies,,,,,Sedimentary Facies,GeoReservoir,"A,B,C,D",,,,
Category_Correct,CAT-0120,lacustrine carbonate,,,,,Earth Material,GeoCore,C,,,,
Category_Correct,CAT-0121,camboriú formation,,,,,Geological Object,GeoCore,"A,B,D",,,,
Category_Correct,CAT-0092,dolomitization,,,,,Geological Process,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0132,lula field,,,,,Geological Object,GeoCore,D,,,,
Category_Correct,CAT-0033,phanerozoic,,,,,Geological Time Interval,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0144,lake,,,,,Geological Object,GeoCore,C,,,,
Category_Correct,CAT-0059,base salt,,,,,Geological Boundary,GeoCore,"A,C,D",,,,
Category_Correct,CAT-0099,clay,,,,,Sediment,GeoReservoir,"A,B,C,D",,,,
Category_Correct,CAT-0204,clinoform,,,,,Sedimentary Structure,GeoReservoir,"C,D",,,,
Category_Correct,CAT-0074,ariri formation,,,,,Depositional Unit,GeoReservoir,"A,B,C",,,,
Category_Correct,CAT-0047,hyper-alkaline lake,,,,,site,BFO,B,,,,
Category_Correct,CAT-0136,seal,,,,,Geological Object,GeoCore,D,,,,
Category_Correct,CAT-0111,pre-salt section,,,,,Depositional System,GeoReservoir,"B,C,D",,,,
Category_Correct,CAT-0018,pre-alagoas unconformity,,,,,Geological Boundary,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0278,salt basin,,,,,Geological Object,GeoCore,B,,,,
Category_Correct,CAT-0203,clinoform,,,,,Geological Boundary,GeoCore,"A,B",,,,
Category_Correct,CAT-0138,marine environment,,,,,site,BFO,"B,C,D",,,,
Category_Correct,CAT-0195,fan delta,,,,,Depositional System,GeoReservoir,"B,C",,,,
Category_Correct,CAT-0188,rift section,,,,,Geological Object,GeoCore,"C,D",,,,
Category_Correct,CAT-0169,shallow lake,,,,,site,BFO,"B,C,D",,,,
Category_Correct,CAT-0280,geological record,,,,,object aggregate,BFO,C,,,,
Category_Correct,CAT-0258,lake water,,,,,Earth Fluid,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0146,south atlantic,,,,,site,BFO,"A,B",,,,
Category_Correct,CAT-0058,climate change,,,,,Geological Process,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0260,oceanic crust,,,,,Geological Object,GeoCore,B,,,,
Category_Correct,CAT-0124,florianópolis high,,,,,Geological Object,GeoCore,"B,D",,,,
Category_Correct,CAT-0218,carbonate rock,,,,,Sedimentary Rock,GeoReservoir,"A,B,C,D",,,,
Category_Correct,CAT-0090,rift basin,,,,,Sedimentary Geological Object,GeoReservoir,B,,,,
Category_Correct,CAT-0242,marl,,,,,Sedimentary Rock,GeoReservoir,"A,B,C",,,,
Category_Correct,CAT-0282,sag phase,,,,,Geological Time Interval,GeoCore,"C,D",,,,
Category_Correct,CAT-0137,marine environment,,,,,Geological Process,GeoCore,A,,,,
Category_Correct,CAT-0062,cyclothem,,,,,Depositional Unit,GeoReservoir,B,,,,
Category_Correct,CAT-0225,siltstone,,,,,Sedimentary Rock,GeoReservoir,"A,B,C,D",,,,
Category_Correct,CAT-0167,intraclast,,,,,Geological Object,GeoCore,C,,,,
Category_Correct,CAT-0109,microbial microstructure,,,,,Geological Structure,GeoCore,"C,D",,,,
Category_Correct,CAT-0166,intraclast,,,,,Sedimentary Geological Object,GeoReservoir,"B,D",,,,
Category_Correct,CAT-0164,diagenesis,,,,,Geological Process,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0262,rifting,,,,,Geological Process,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0080,marine carbonate,,,,,Sedimentary Rock,GeoReservoir,"A,B,C,D",,,,
Category_Correct,CAT-0151,post-rift sequence,,,,,Depositional System,GeoReservoir,"A,B,C",,,,
Category_Correct,CAT-0125,macabu formation,,,,,Depositional Unit,GeoReservoir,"A,C,D",,,,
Category_Correct,CAT-0265,shrub,,,,,Geological Structure,GeoCore,A,,,,
Category_Correct,CAT-0055,structural low,,,,,Geological Structure,GeoCore,A,,,,
Category_Correct,CAT-0173,evaporation,,,,,Geological Process,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0076,piçarras formation,,,,,Depositional System,GeoReservoir,"A,C",,,,
Category_Correct,CAT-0043,calcite,,,,,Earth Material,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0041,south atlantic ocean,,,,,fiat object part,BFO,D,,,,
Category_Correct,CAT-0133,aragonite,,,,,Earth Material,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0097,lacustrine environment,,,,,site,BFO,"B,C,D",,,,
Category_Correct,CAT-0157,sandstone,,,,,Sedimentary Rock,GeoReservoir,"A,B,C,D",,,,
Category_Correct,CAT-0129,desiccation,,,,,Geological Process,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0220,albian,,,,,Geological Time Interval,GeoCore,D,,,,
Category_Correct,CAT-0106,permeability,,,,,quality,BFO,"A,B,C,D",,,,
Category_Correct,CAT-0104,campos basin,,,,,Depositional System,GeoReservoir,"A,B",,,,
Category_Correct,CAT-0268,shrub,,,,,Sedimentary Structure,GeoReservoir,D,,,,
Category_Correct,CAT-0165,intraclast,,,,,Sediment,GeoReservoir,A,,,,
Category_Correct,CAT-0051,grainstone,,,,,Sedimentary Rock,GeoReservoir,"A,B,C,D",,,,
Category_Correct,CAT-0050,silica cement,,,,,Earth Material,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0223,packstone,,,,,Sedimentary Rock,GeoReservoir,"A,B,C,D",,,,
Category_Correct,CAT-0083,pyramid lake,,,,,site,BFO,"A,B,C,D",,,,
Category_Correct,CAT-0170,hauterivian,,,,,Geological Time Interval,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0079,carbonate factory,,,,,Geological Process,GeoCore,"C,D",,,,
Category_Correct,CAT-0035,hanging wall,,,,,Geological Object,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0246,kwanza basin,,,,,Depositional System,GeoReservoir,"A,B,C",,,,
Category_Correct,CAT-0250,crystal shrub,,,,,Sedimentary Facies,GeoReservoir,"A,D",,,,
Category_Correct,CAT-0233,reflector termination,,,,,Sedimentary Structure,GeoReservoir,D,,,,
Category_Correct,CAT-0211,lithology,,,,,Facies,GeoReservoir,C,,,,
Category_Correct,CAT-0153,facies variation,,,,,Facies Association,GeoReservoir,"A,B,C",,,,
Category_Correct,CAT-0064,late cretaceous,,,,,Geological Time Interval,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0190,barra velha formation,,,,,Depositional Unit,GeoReservoir,"A,B,C,D",,,,
Category_Correct,CAT-0001,rudstone,,,,,Sedimentary Rock,GeoReservoir,"A,B,C,D",,,,
Category_Correct,CAT-0160,cretaceous,,,,,Geological Time Interval,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0227,normal fault,,,,,Geological Structure,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0017,mound,,,,,Mound Unit,GeoReservoir,"A,B,C,D",,,,
Category_Correct,CAT-0027,stromatolite,,,,,Sedimentary Structure,GeoReservoir,"B,C",,,,
Category_Correct,CAT-0156,recrystallization,,,,,Geological Process,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0073,seismic facies,,,,,Sedimentary Facies,GeoReservoir,D,,,,
Category_Correct,CAT-0056,structural low,,,,,site,BFO,"B,C,D",,,,
Category_Correct,CAT-0110,pre-salt section,,,,,Geological Object,GeoCore,A,,,,
Category_Correct,CAT-0052,structural high,,,,,Geological Structure,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0088,siliciclastic,,,,,Sedimentary Facies,GeoReservoir,B,,,,
Category_Correct,CAT-0158,aptian,,,,,Geological Time Interval,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0207,stevensite,,,,,Earth Material,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0127,fracture,,,,,Geological Structure,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0049,hyper-alkaline lake,,,,,Geological Object,GeoCore,D,,,,
Category_Correct,CAT-0141,gneiss,,,,,Rock,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0118,hydrothermal fluid,,,,,Earth Fluid,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0270,sediment,,,,,Sediment,GeoReservoir,"A,B,C,D",,,,
Category_Correct,CAT-0002,fault zone,,,,,Geological Structure,GeoCore,"A,C,D",,,,
Category_Correct,CAT-0114,graben,,,,,Geological Object,GeoCore,"A,C,D",,,,
Category_Correct,CAT-0240,lower cretaceous,,,,,Geological Time Interval,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0154,facies variation,,,,,Geological Structure,GeoCore,D,,,,
Category_Correct,CAT-0147,south atlantic,,,,,fiat object part,BFO,"C,D",,,,
Category_Correct,CAT-0082,hydrothermal vent,,,,,site,BFO,"B,C,D",,,,
Category_Correct,CAT-0174,lacustrine setting,,,,,Depositional System,GeoReservoir,"A,C",,,,
Category_Correct,CAT-0253,facies,,,,,Facies,GeoReservoir,"B,C",,,,
Category_Correct,CAT-0077,piçarras formation,,,,,Depositional Unit,GeoReservoir,"B,D",,,,
Category_Correct,CAT-0003,fault zone,,,,,Geological Object,GeoCore,B,,,,
Category_Correct,CAT-0245,itapema formation,,,,,Depositional Unit,GeoReservoir,"A,B,C,D",,,,
Category_Correct,CAT-0269,shale,,,,,Sedimentary Rock,GeoReservoir,"A,B,C,D",,,,
Category_Correct,CAT-0096,lacustrine environment,,,,,Depositional System,GeoReservoir,A,,,,
Category_Correct,CAT-0235,espírito santo basin,,,,,Geological Object,GeoCore,C,,,,
Category_Correct,CAT-0231,reflector termination,,,,,Geological Contact,GeoCore,"A,B",,,,
Category_Correct,CAT-0128,tholeiitic basalt,,,,,Rock,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0034,early cretaceous,,,,,Geological Time Interval,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0159,wackestone,,,,,Sedimentary Rock,GeoReservoir,"A,B,C,D",,,,
Category_Correct,CAT-0214,horst,,,,,Geological Object,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0045,flood basalt,,,,,Geological Object,GeoCore,D,,,,
Category_Correct,CAT-0285,marine system,,,,,Depositional System,GeoReservoir,"A,B,C,D",,,,
Category_Correct,CAT-0019,late aptian,,,,,Geological Time Interval,GeoCore,"A,B,C,D",,,,
Category_Correct,CAT-0069,salt deposit,,,,,Sedimentary Rock,GeoReservoir,B,,,,
Category_Correct,CAT-0012,evaporitic lake,,,,,Depositional System,GeoReservoir,A,,,,
