id,kind,category,term,action,reason,probe1_genus_ok,probe2_bucket,probe3_rewrite,rigidity,identity,dependence,carried_by
705,relation,site,micropore,KEEP,"A micropore (site) can be a bearer of the quality 'pore size', so the relation is ontologically valid.",,,,,,,
706,relation,site,micropore,KEEP,A micropore (site) can be located in a packstone (material entity); the relation is ontologically valid.,,,,,,,
707,relation,site,micropore,KEEP,A micropore (site) can be located in a vug (a larger site); the relation is ontologically valid.,,,,,,,
708,relation,Lithostratigraphic Unit,camburi group,KEEP,Correct spatial relation; the group is located in the Santos Basin.,,,,,,,
709,relation,Lithostratigraphic Unit,camburi group,KEEP,Correct temporal relation; the group was generated during the Albian.,,,,,,,
710,relation,Lithostratigraphic Unit,camburi group,KEEP,Correct composition relation supported by evidence.,,,,,,,
711,relation,Lithostratigraphic Unit,camburi group,KEEP,Correct parthood relation; Guaruja Formation is a part of Camburi Group.,,,,,,,
712,relation,Stratigraphic Unit,mega-sequence,FIX,"Property→has_boundary: An 'unconformity' is a boundary of a mega-sequence, not a part. 'has_boundary' is the correct relation.",,,,,,,
713,relation,Geological Process,marine incursion,KEEP,"Marine water is the material that enters a basin during a marine incursion, making it a valid participant.",,,,,,,
714,relation,Sediment,mg-silicate,DROP,"The subject term 'mg-silicate' is marked for deletion from the taxonomy (DROP_AS_REDUNDANT), so its relations are invalid.",,,,,,,
715,relation,quality,total porosity,KEEP,Correct BFO structure; 'total porosity' is a quality that inheres in a 'rock'.,,,,,,,
716,relation,quality,total porosity,KEEP,Correct parthood relation between qualities; 'primary porosity' is a component of 'total porosity'.,,,,,,,
717,relation,quality,total porosity,DROP,The filler term 'secondary porosity' is dropped from the taxonomy.,,,,,,,
718,relation,quality,total porosity,KEEP,Correct parthood relation between qualities; 'fracture porosity' is a component of 'total porosity'.,,,,,,,
719,relation,Geological Structure,rift system,KEEP,A rift system is a large-scale framework composed of parts including normal faults.,,,,,,,
720,relation,Geological Structure,rift system,DROP,"The filler `horst` is a role, which cannot be a physical part of a material `rift system`.",,,,,,,
721,relation,Geological Structure,rift system,DROP,"The filler `graben` is a role, which cannot be a physical part of a material `rift system`.",,,,,,,
722,relation,Stratigraphic Unit,pre-salt sequence,KEEP,The 'pre-salt sequence' has 'sedimentary rock' as a part. The parthood relation is correct.,,,,,,,
723,relation,Stratigraphic Unit,pre-salt sequence,KEEP,The 'pre-salt sequence' has 'volcanic rock' as a part. The parthood relation is correct.,,,,,,,
724,relation,Stratigraphic Unit,pre-salt sequence,KEEP,The 'pre-salt sequence' (MaterialEntity) was generated in the 'early cretaceous' (TemporalRegion). The relation is correct.,,,,,,,
725,relation,Sediment,volcaniclastic,FIX,"Property→has_continuant_part, Filler→volcanic fragment: A volcaniclastic deposit is an aggregate 'composed of fragments'; 'has_continuant_part' is the correct relation for object composition.",,,,,,,
726,relation,Sediment,volcaniclastic,KEEP,The relation correctly links a material entity ('volcaniclastic') to the process ('volcanic activity') that generated it.,,,,,,,
727,relation,Formation,cabiúnas formation,KEEP,The 'constituted_by' property correctly relates a material whole (the formation) to its primary material constituent (tholeiitic basalt).,,,,,,,
728,relation,Formation,cabiúnas formation,KEEP,The 'continuant_part_of' property is a valid mereological relation between a specific formation and a larger stratigraphic unit.,,,,,,,
729,relation,Sediment,clastic sediment,KEEP,The relation correctly links a material entity ('clastic sediment') to a process ('weathering') that generates it.,,,,,,,
730,relation,Sediment,clastic sediment,KEEP,The relation correctly links a material entity ('clastic sediment') to a process ('erosion') that generates it.,,,,,,,
731,relation,Architectural Element,growth strata,KEEP,The relation is ontologically sound (Object located_in Site/Object) and the evidence directly states that growth strata fill half-graben basins.,,,,,,,
732,relation,Geological Structure,basement structure,DROP,The subject `basement structure` is dropped from the taxonomy.,,,,,,,
733,relation,Geological Structure,basement structure,DROP,The subject `basement structure` is dropped from the taxonomy.,,,,,,,
734,relation,Geological Structure,basement structure,DROP,The subject `basement structure` is dropped from the taxonomy.,,,,,,,
735,relation,Sedimentary Rock,dark shale,DROP,The subject 'dark shale' is dropped from the taxonomy.,,,,,,,
736,relation,Sedimentary Rock,dark shale,DROP,The subject 'dark shale' is dropped from the taxonomy.,,,,,,,
737,relation,Body of Rock,tupi high,KEEP,The instance 'tupi high' is correctly located in (and is part of) the instance 'Outer High'.,,,,,,,
738,relation,Body of Rock,tupi high,KEEP,The instance 'tupi high' is correctly located in the instance 'Santos Basin'.,,,,,,,
739,relation,Body of Rock,tupi high,KEEP,The instance 'tupi high' is correctly described as being constituted by material from the 'Camboriú Formation'.,,,,,,,
740,relation,Body of Rock,tupi high,DROP,"A fault bounds or controls a fault block (high), it is not a part of it. The parthood relation is incorrect.",,,,,,,
741,relation,Lithostratigraphic Unit,precambrian basement,KEEP,"The relation is factually correct, even though the subject term is being dropped as redundant.",,,,,,,
742,relation,Stratigraphic Unit,upper rift,KEEP,The individual 'upper rift' is correctly a 'continuant_part_of' the individual 'pre-salt succession'.,,,,,,,
743,relation,Stratigraphic Unit,upper rift,KEEP,The individual 'upper rift' is correctly 'located_in' the 'Santos Basin'.,,,,,,,
744,relation,Earth Material,tachyhydrite,KEEP,Correct use of 'located_in' for a mineral within a geological formation.,,,,,,,
745,relation,Geological Time Interval,cenozoic,FIX,Filler→mesozoic: Normalizing filler capitalization to match the canonical term name 'mesozoic'.,,,,,,,
746,relation,Sedimentary Rock,marl,KEEP,Correctly identifies carbonate minerals as a constituent of marl.,,,,,,,
747,relation,Sedimentary Rock,marl,KEEP,Correctly identifies calcite as a specific type of carbonate mineral constituent of marl.,,,,,,,
748,relation,Geological Process,abiotic precipitation,KEEP,A lacustrine environment is the site where abiotic precipitation occurs.,,,,,,,
749,relation,Sedimentary Rock,continental siliciclastic,KEEP,Correctly captures the provenance of continental siliciclastics from a source material (basement rock).,,,,,,,
750,relation,Sedimentary Rock,continental siliciclastic,KEEP,Correctly identifies erosion as a key process in the generation of continental siliciclastics.,,,,,,,
751,relation,Sedimentary Rock,continental siliciclastic,KEEP,Correctly identifies the rift phase as the temporal context for the generation of these deposits.,,,,,,,
752,relation,Geological Structure,cyclicity,DROP,"`cyclicity` is a pattern, not a material object, and cannot have a material `facies` as a part.",,,,,,,
753,relation,Geological Structure,carbonate fabric,FIX,"Property→inheres_in, Filler→carbonate rock: The subject `carbonate fabric` is a quality that inheres in the `carbonate rock`, it is not a part of it.",,,,,,,
754,relation,Geological Structure,carbonate fabric,KEEP,A quality like carbonate fabric can be a participant in a diagenetic process that modifies it.,,,,,,,
755,relation,Geological Structure,carbonate fabric,DROP,The subject `carbonate fabric` is a quality and cannot have parts like pores.,,,,,,,
756,relation,Stratigraphic Unit,supersequence,KEEP,A 'supersequence' has 'depositional sequence' as a part. The parthood relation is correct.,,,,,,,
757,relation,Stratigraphic Unit,supersequence,FIX,"Property→has_boundary: An 'unconformity' is a boundary of a supersequence, not a part. 'has_boundary' is the correct relation.",,,,,,,
758,relation,Stratigraphic Unit,supersequence,FIX,"Property→generated_by: The property 'generated_in' expects a temporal region, but the filler 'syn-rift' is a process. 'generated_by' is the correct property.",,,,,,,
759,relation,Lithology,rock texture,KEEP,Rock texture is a physical property (quality) that correctly `inheres_in` its bearer (rock).,,,,,,,
760,relation,Lithology,rock texture,KEEP,A quality (rock texture) can be a valid participant in a process (diagenetic process) that modifies it.,,,,,,,
761,relation,Earth Material,diagenetic constituent,DROP,The subject term 'diagenetic constituent' has been dropped from the taxonomy.,,,,,,,
762,relation,Earth Material,diagenetic constituent,DROP,The subject term 'diagenetic constituent' has been dropped from the taxonomy.,,,,,,,
763,relation,Earth Material,diagenetic constituent,DROP,The subject term 'diagenetic constituent' has been dropped from the taxonomy.,,,,,,,
764,relation,quality,fracture porosity,KEEP,Correct BFO structure; 'fracture porosity' is a quality that inheres in a 'rock'.,,,,,,,
765,relation,quality,fracture porosity,DROP,Ontologically incorrect; a quality ('fracture porosity') cannot be a continuant part of an object aggregate ('pore system').,,,,,,,
766,relation,Earth Material,macrocrystalline quartz,KEEP,Correct use of 'located_in' for a mineral within a site ('pore').,,,,,,,
767,relation,Earth Material,macrocrystalline quartz,KEEP,Correctly identifies a process ('replacement') that generates a material entity ('macrocrystalline quartz').,,,,,,,
768,relation,Earth Material,mica,KEEP,Correct use of 'located_in' for a mineral within a rock type.,,,,,,,
769,relation,Earth Material,mica,KEEP,Correct use of 'located_in' for a mineral within a rock type.,,,,,,,
770,relation,Stratigraphic Unit,post-rift sequence,FIX,"Property→generated_by: The property 'generated_in' expects a temporal region, but the filler 'sag phase' is a process. 'generated_by' is the correct property.",,,,,,,
771,relation,Stratigraphic Unit,post-rift sequence,KEEP,A 'post-rift sequence' can have the 'Barra Velha Formation' as a part. The relation is plausible.,,,,,,,
772,relation,Stratigraphic Unit,post-rift sequence,DROP,"The evidence 'overlying' indicates an adjacency relation, not parthood.",,,,,,,
773,relation,Geological Object,volcanic fragment,KEEP,Correct use of 'derives_from'. The evidence explicitly states volcanic fragments are derived from volcanic rock.,,,,,,,
774,relation,Lithology,vugular porosity,FIX,"Property→located_in: Porosity is a void space (a Site), which is `located_in` a bearer, not a quality that `inheres_in` it. The property `inheres_in` is incorrect.",,,,,,,
775,relation,Lithology,vugular porosity,FIX,"Property→located_in: Porosity is a void space (a Site), which is `located_in` a bearer, not a quality that `inheres_in` it. The property `inheres_in` is incorrect.",,,,,,,
776,relation,Geological Structure,structural setting,KEEP,A structural setting is an aggregate object whose parts are tectonic elements like faults.,,,,,,,
777,relation,Sedimentary Rock,cementstone,DROP,"The filler 'cement' is a functional term, not a material entity class.",,,,,,,
778,relation,Facies Association,depositional cycle,KEEP,"A depositional cycle is a succession of carbonate facies, so having a carbonate facies as a part is correct mereology.",,,,,,,
779,relation,Facies Association,depositional cycle,KEEP,"A depositional cycle (material entity) can have a shrubstone (material entity) as a part, as supported by the evidence.",,,,,,,
780,relation,Facies Association,depositional cycle,KEEP,"A depositional cycle (material entity) can have a mudstone (material entity) as a part, as supported by the evidence.",,,,,,,
781,relation,Sedimentary Facies,laminated mudstone,KEEP,"A laminated mudstone (a material entity) can have peloids (material entities) as parts, as supported by the evidence 'can contain peloids'.",,,,,,,
782,relation,Sedimentary Facies,laminated mudstone,KEEP,"A laminated mudstone (a material entity) can have ostracods (material entities) as parts, as supported by the evidence 'can contain... ostracods'.",,,,,,,
783,relation,Sedimentary Rock,dolomudstone,KEEP,"This is a correct, definitional statement for the class 'dolomudstone'.",,,,,,,
784,relation,Sedimentary Rock,dolomudstone,KEEP,Correctly identifies fine calcite particles as a possible part of dolomudstone.,,,,,,,
785,relation,Sedimentary Rock,dolomudstone,KEEP,"An intercrystalline pore is a site (void), which is an independent continuant. A material entity can have a site as a part.",,,,,,,
786,relation,Basin,passive-margin basin,KEEP,"This is a valid, definitional axiom stating that a passive-margin basin is located in a continental margin.",,,,,,,
787,relation,Basin,passive-margin basin,KEEP,A passive-margin basin (material entity) correctly participates in the thermal subsidence process that characterizes its evolution.,,,,,,,
788,relation,Sedimentary Rock,reworked carbonate,KEEP,Correctly identifies that fragments of shrubs are constituents of reworked carbonate.,,,,,,,
789,relation,Sedimentary Rock,reworked carbonate,KEEP,'Primary porosity' is a specific and informative quality.,,,,,,,
790,relation,Sedimentary Rock,reworked carbonate,DROP,Vacuous relation. All rocks have the quality of permeability.,,,,,,,
791,relation,Body of Rock,carbonate deposit,KEEP,A 'carbonate deposit' is a material entity correctly described as being constituted by 'carbonate mineral'.,,,,,,,
792,relation,Body of Rock,carbonate deposit,KEEP,A 'carbonate deposit' is a material entity correctly described as being constituted by 'sediment'.,,,,,,,
793,relation,Body of Rock,carbonate deposit,KEEP,A 'carbonate deposit' is correctly asserted as being a part of a 'carbonate platform'.,,,,,,,
794,relation,Earth Material,diagenetic product,KEEP,Correctly states the definitional relationship that a diagenetic product is located in a rock.,,,,,,,
795,relation,Earth Material,diagenetic product,KEEP,Correctly states the definitional relationship that a diagenetic product is generated by diagenesis.,,,,,,,
796,relation,Lithology,fibrous calcite,KEEP,A material (fibrous calcite) being a `continuant_part_of` another material entity (reservoir facies) is a valid parthood relation.,,,,,,,
797,relation,Lithology,fibrous calcite,KEEP,A material (fibrous calcite) being a `continuant_part_of` another material entity (boundstone) is a valid parthood relation.,,,,,,,
798,relation,Earth Material,aragonite,KEEP,Correct use of 'located_in' for a mineral within a rock type.,,,,,,,
799,relation,Earth Material,aragonite,KEEP,Correctly identifies that a material entity ('aragonite') participates in a process ('dissolution').,,,,,,,
800,relation,Earth Material,aragonite,KEEP,Correct use of 'derives_into' to represent neomorphism.,,,,,,,
801,relation,Sedimentary Rock,continental carbonate,KEEP,Correctly identifies a common depositional environment (a site) for continental carbonate.,,,,,,,
802,relation,Earth Material,mg-silicate gel,KEEP,Correct use of 'located_in' for a material within a depositional environment.,,,,,,,
803,relation,Earth Material,mg-silicate gel,KEEP,Correctly identifies a process ('evaporation') that generates a material entity ('mg-silicate gel').,,,,,,,
804,relation,Earth Material,mg-silicate gel,KEEP,Correct use of 'derives_into' to represent the transformation of a gel into a mineral.,,,,,,,
805,relation,Earth Fluid,organic acid,DROP,"The subject term 'organic acid' was dropped from the taxonomy, making this relation obsolete.",,,,,,,
806,relation,Earth Fluid,organic acid,DROP,"The subject term 'organic acid' was dropped from the taxonomy, making this relation obsolete.",,,,,,,
807,relation,Geological Process,genesis,DROP,A rock is the output of its genesis (formation process); it does not participate in its own creation.,,,,,,,
808,relation,Geological Process,genesis,DROP,A reservoir is the output of its genesis (formation process); it does not participate in its own creation.,,,,,,,
809,relation,Basin,brazilian continental margin,KEEP,"The evidence states the margin is 'composed of' the basin, which is a direct 'has_continuant_part' relation between instances.",,,,,,,
810,relation,Basin,brazilian continental margin,KEEP,"The evidence states the margin is 'composed of' the basin, which is a direct 'has_continuant_part' relation between instances.",,,,,,,
811,relation,site,cave,KEEP,A cave (site) can be generated by a hydrothermal alteration (process); the relation is ontologically valid.,,,,,,,
812,relation,site,cave,KEEP,A cave (site) can be a bearer of the quality 'permeability'; the relation is ontologically valid.,,,,,,,
813,relation,site,cave,KEEP,A cave (site) can be a bearer of the quality 'flow capacity'; the relation is ontologically valid.,,,,,,,
814,relation,site,cave,KEEP,A cave (site) can be located in the pre-salt (site); the relation is ontologically valid.,,,,,,,
815,relation,Basin,namibe basin,KEEP,Correct use of 'generated_in' to link a material entity to its temporal region of formation.,,,,,,,
816,relation,Earth Material,fluorite,KEEP,Correctly identifies a process ('hydrothermal alteration') that generates a material entity ('fluorite').,,,,,,,
817,relation,Earth Material,fluorite,KEEP,Correct use of 'located_in' for a mineral within a rock type.,,,,,,,
818,relation,Earth Material,fluorite,KEEP,Correct use of 'located_in' for a mineral within a site ('pore').,,,,,,,
819,relation,Dimension,pore size,KEEP,"Pore size is a quality that correctly inheres in a pore, which is a site (an independent continuant) and thus a valid bearer.",,,,,,,
820,relation,Dimension,pore size,KEEP,"Pore size can be viewed as a collective quality of the rock that contains the pores, making this a valid relation.",,,,,,,
821,relation,Mound Unit,carbonate build-up,DROP,"The subject term 'carbonate build-up' is marked for deletion as redundant, making this relation obsolete.",,,,,,,
822,relation,Mound Unit,carbonate build-up,DROP,"The subject term 'carbonate build-up' is marked for deletion as redundant, making this relation obsolete.",,,,,,,
823,relation,Mound Unit,carbonate build-up,DROP,"The subject term 'carbonate build-up' is marked for deletion as redundant, making this relation obsolete.",,,,,,,
824,relation,site,sapinhoá field,KEEP,Correct locational statement between two individuals (Sapinhoá Field and Santos Basin).,,,,,,,
825,relation,site,sapinhoá field,KEEP,A site (Sapinhoá Field) can have a material entity (Barra Velha Formation) as a part (the matter that occupies it).,,,,,,,
826,relation,Stratigraphic Unit,carbonate sequence,KEEP,A 'carbonate sequence' is correctly 'constituted_by' 'carbonate rock'.,,,,,,,
827,relation,Lithology,volcanic,KEEP,A material entity (volcanic rock/terrain) is a valid participant in a weathering process.,,,,,,,
828,relation,Stratigraphic Unit,sedimentary sequence,DROP,"The evidence 'such as' implies a subclass relationship (a rift sequence IS A sedimentary sequence), not a parthood relationship.",,,,,,,
829,relation,Formation,guarujá formation,KEEP,"The 'located_in' property is a valid spatial relation between a formation (MaterialEntity) and a basin (Site), and is supported by the evidence.",,,,,,,
830,relation,Body of Rock,basement rock,DROP,The subject 'basement rock' has been dropped from the taxonomy.,,,,,,,
831,relation,Body of Rock,basement rock,DROP,The subject 'basement rock' has been dropped from the taxonomy.,,,,,,,
832,relation,Body of Rock,basement rock,DROP,The subject 'basement rock' has been dropped from the taxonomy.,,,,,,,
833,relation,Earth Material,diagenetic phase,DROP,The subject term 'diagenetic phase' has been dropped from the taxonomy.,,,,,,,
834,relation,Earth Material,diagenetic phase,DROP,The subject term 'diagenetic phase' has been dropped from the taxonomy.,,,,,,,
835,relation,Earth Material,diagenetic phase,DROP,The subject term 'diagenetic phase' has been dropped from the taxonomy.,,,,,,,
836,relation,Sedimentary Rock,fascicular calcite crust,DROP,The subject 'fascicular calcite crust' is dropped as redundant from the taxonomy.,,,,,,,
837,relation,Sedimentary Rock,fascicular calcite crust,DROP,The subject 'fascicular calcite crust' is dropped as redundant from the taxonomy.,,,,,,,
838,relation,Geological Time Interval,jurassic,KEEP,Correct use of the temporal relation precedes between two adjacent geological periods.,,,,,,,
839,relation,Sedimentary Environment,paleoenvironment,DROP,The subject term 'paleoenvironment' has been dropped from the taxonomy as a mixin.,,,,,,,
840,relation,site,interparticle pore,KEEP,An interparticle pore (site) is correctly located in a sedimentary rock (material entity).,,,,,,,
841,relation,site,interparticle pore,KEEP,"This is a valid, more specific version of the relation in ID 840.",,,,,,,
842,relation,site,interparticle pore,KEEP,"This is a valid, more specific version of the relation in ID 840.",,,,,,,
843,relation,site,interparticle pore,KEEP,An interparticle pore (continuant) correctly participates in a dissolution process that enhances it.,,,,,,,
844,relation,Depositional System,lacustrine carbonate system,DROP,"The subject term 'lacustrine carbonate system' is dropped from the taxonomy, making the relation obsolete.",,,,,,,
845,relation,Stratigraphic Unit,post-rift supersequence,FIX,"Property→generated_by: The property 'generated_in' expects a temporal region, but the filler 'sag phase' is a process. 'generated_by' is the correct property.",,,,,,,
846,relation,Stratigraphic Unit,post-rift supersequence,KEEP,A 'post-rift supersequence' has 'lacustrine carbonate' as a part. The parthood relation is correct.,,,,,,,
847,relation,Stratigraphic Unit,post-rift supersequence,DROP,"The evidence 'capping' indicates an adjacency relation (overlain by), not parthood.",,,,,,,
848,relation,Geological Object,nucleus,DROP,"The subject 'nucleus' is a role, which cannot be 'constituted_by' a material like micrite. This is a category mistake.",,,,,,,
849,relation,Geological Object,nucleus,DROP,"The subject 'nucleus' is a role, which cannot 'participate_in' a process. The bearer of the role participates, not the role itself.",,,,,,,
850,relation,Earth Material,muscovite,KEEP,Correct use of 'located_in' for a mineral within a rock type.,,,,,,,
851,relation,Earth Material,muscovite,DROP,"The filler 'matrix' is now a role, not a material location, making the 'located_in' relation invalid.",,,,,,,
852,relation,Geological Boundary,salt base,DROP,"The relation is ontologically invalid; a surface ('salt base', an immaterial entity) cannot have a material ('anhydrite') as a continuant part.",,,,,,,
853,relation,quality,flow capacity,KEEP,Correct BFO structure; 'flow capacity' is a quality that inheres in a 'reservoir interval'.,,,,,,,
854,relation,quality,density,KEEP,Correct BFO structure; 'density' is a quality that inheres in a 'rock'.,,,,,,,
855,relation,Geological Process,silica cementation,KEEP,"Silica cementation is a specific type of diagenetic process, so it can be modeled as an occurrent part of diagenesis.",,,,,,,
856,relation,Geological Process,silica cementation,DROP,"Silica is the mineral product of silica cementation, not a participant.",,,,,,,
857,relation,Geological Process,silica cementation,KEEP,Correct use of occurs_in to locate the silica cementation process within a specific rock type.,,,,,,,
858,relation,Geological Process,silica cementation,KEEP,A vug is a site where the silica cementation process occurs.,,,,,,,
1,relation,Basin,campos basin,DROP,(phantom-filler cleanup — filler 'brazilian continental margin' dropped from taxonomy),,,,,,,
4,relation,Formation,barra velha formation,DROP,(phantom-filler cleanup — filler 'santos basin' dropped from taxonomy),,,,,,,
5,relation,Basin,santos basin,DROP,(phantom-filler cleanup — filler 'brazilian continental margin' dropped from taxonomy),,,,,,,
6,relation,Basin,santos basin,DROP,(phantom-filler cleanup — filler 'rift sequence' dropped from taxonomy),,,,,,,
19,relation,Sedimentary Rock,mudstone,DROP,(phantom-filler cleanup — filler 'mg-clay' dropped from taxonomy),,,,,,,
23,relation,Geological Process,dissolution,DROP,(phantom-filler cleanup — filler 'mg-clay' dropped from taxonomy),,,,,,,
28,relation,Stratigraphic Unit,pre-salt,DROP,(phantom-filler cleanup — filler 'barra velha formation' dropped from taxonomy),,,,,,,
32,relation,Geological Process,dolomitization,DROP,(phantom-filler cleanup — filler 'pre-salt' dropped from taxonomy),,,,,,,
33,relation,Geological Time Interval,cretaceous,DROP,(phantom-filler cleanup — filler 'mesozoic' dropped from taxonomy),,,,,,,
35,relation,Formation,itapema formation,DROP,(phantom-filler cleanup — filler 'pre-salt section' dropped from taxonomy),,,,,,,
36,relation,Formation,itapema formation,DROP,(phantom-filler cleanup — filler 'santos basin' dropped from taxonomy),,,,,,,
38,relation,Formation,itapema formation,DROP,(phantom-filler cleanup — filler 'organic-rich shale' dropped from taxonomy),,,,,,,
40,relation,Site,structural high,DROP,(phantom-filler cleanup — filler 'pre-salt' dropped from taxonomy),,,,,,,
67,relation,Sedimentary Rock,shale,DROP,(phantom-filler cleanup — filler 'pre-salt succession' dropped from taxonomy),,,,,,,
68,relation,Earth Material,silica,DROP,(phantom-filler cleanup — filler 'pre-salt carbonate' dropped from taxonomy),,,,,,,
74,relation,Formation,piçarras formation,DROP,(phantom-filler cleanup — filler 'pre-salt section' dropped from taxonomy),,,,,,,
75,relation,Formation,piçarras formation,DROP,(phantom-filler cleanup — filler 'barremian' dropped from taxonomy),,,,,,,
79,relation,Geological Time Interval,hauterivian,DROP,(phantom-filler cleanup — filler 'valanginian' dropped from taxonomy),,,,,,,
80,relation,Geological Time Interval,hauterivian,DROP,(phantom-filler cleanup — filler 'barremian' dropped from taxonomy),,,,,,,
81,relation,Geological Time Interval,early cretaceous,DROP,(phantom-filler cleanup — filler 'cretaceous' dropped from taxonomy),,,,,,,
89,relation,Basin,pelotas basin,DROP,(phantom-filler cleanup — filler 'brazilian continental margin' dropped from taxonomy),,,,,,,
95,relation,Geological Object,shrub,DROP,(phantom-filler cleanup — filler 'reservoir facies' dropped from taxonomy),,,,,,,
96,relation,Earth Material,calcite,DROP,(phantom-filler cleanup — filler 'diagenesis' dropped from taxonomy),,,,,,,
99,relation,Earth Material,calcite,DROP,(phantom-filler cleanup — filler 'pre-salt succession' dropped from taxonomy),,,,,,,
102,relation,Fossil,stromatolite,DROP,(phantom-filler cleanup — filler 'carbonate' dropped from taxonomy),,,,,,,
103,relation,Fossil,stromatolite,DROP,(phantom-filler cleanup — filler 'porosity' dropped from taxonomy),,,,,,,
105,relation,Geological Time Interval,albian,DROP,(phantom-filler cleanup — filler 'aptian' dropped from taxonomy),,,,,,,
117,relation,Earth Material,anhydrite,DROP,(phantom-filler cleanup — filler 'ariri formation' dropped from taxonomy),,,,,,,
120,relation,Earth Material,anhydrite,DROP,(phantom-filler cleanup — filler 'diagenesis' dropped from taxonomy),,,,,,,
126,relation,Formation,camboriú formation,DROP,(phantom-filler cleanup — filler 'Santos Basin' dropped from taxonomy),,,,,,,
128,relation,Geological Boundary,intra-alagoas unconformity,DROP,(phantom-filler cleanup — filler 'Barra Velha Formation' dropped from taxonomy),,,,,,,
129,relation,Geological Boundary,intra-alagoas unconformity,DROP,(phantom-filler cleanup — filler 'Santos Basin' dropped from taxonomy),,,,,,,
135,relation,Earth Fluid,hydrocarbon,DROP,(phantom-filler cleanup — filler 'lacustrine carbonate reservoir' dropped from taxonomy),,,,,,,
138,relation,Rock,halite,DROP,(phantom-filler cleanup — filler 'Ariri Formation' dropped from taxonomy),,,,,,,
140,relation,Earth Material,quartz,DROP,(phantom-filler cleanup — filler 'diagenesis' dropped from taxonomy),,,,,,,
181,relation,Body of Rock,gondwana,DROP,(phantom-filler cleanup — filler 'south american plate' dropped from taxonomy),,,,,,,
182,relation,Body of Rock,gondwana,DROP,(phantom-filler cleanup — filler 'african plate' dropped from taxonomy),,,,,,,
183,relation,Body of Rock,gondwana,DROP,(phantom-filler cleanup — filler 'precambrian basement' dropped from taxonomy),,,,,,,
196,relation,Lithostratigraphic Unit,salt layer,DROP,(phantom-filler cleanup — filler 'aptian' dropped from taxonomy),,,,,,,
199,relation,Geological Process,post-rift,DROP,(phantom-filler cleanup — filler 'thermal subsidence' dropped from taxonomy),,,,,,,
203,relation,Geological Process,hydrothermal activity,DROP,(phantom-filler cleanup — filler 'dissolution process' dropped from taxonomy),,,,,,,
205,relation,Basin,accommodation space,DROP,(phantom-filler cleanup — filler 'thermal subsidence' dropped from taxonomy),,,,,,,
209,relation,Geological Object,calcite spherulite,DROP,(phantom-filler cleanup — filler 'clay matrix' dropped from taxonomy),,,,,,,
219,relation,Stratigraphic Unit,pre-salt reservoir,DROP,(phantom-filler cleanup — filler 'brazilian continental margin' dropped from taxonomy),,,,,,,
226,relation,Dimension,water depth,DROP,(phantom-filler cleanup — filler 'lake' dropped from taxonomy),,,,,,,
228,relation,Earth Material,organic matter,DROP,(phantom-filler cleanup — filler 'diagenesis' dropped from taxonomy),,,,,,,
238,relation,site,continental margin,DROP,(phantom-filler cleanup — filler 'Santos Basin' dropped from taxonomy),,,,,,,
248,relation,Earth Material,clay mineral,DROP,(phantom-filler cleanup — filler 'mg-silicate' dropped from taxonomy),,,,,,,
250,relation,Formation,macabu formation,DROP,(phantom-filler cleanup — filler 'pre-salt succession' dropped from taxonomy),,,,,,,
251,relation,Formation,macabu formation,DROP,(phantom-filler cleanup — filler 'campos basin' dropped from taxonomy),,,,,,,
261,relation,Geological Object,ooid,DROP,(phantom-filler cleanup — filler 'alkaline lacustrine environment' dropped from taxonomy),,,,,,,
265,relation,Earth Material,pyrite,DROP,(phantom-filler cleanup — filler 'diagenesis' dropped from taxonomy),,,,,,,
289,relation,Fossil,bivalve,DROP,(phantom-filler cleanup — filler 'dissolution process' dropped from taxonomy),,,,,,,
298,relation,Body of Rock,outer high,DROP,(phantom-filler cleanup — filler 'santos basin' dropped from taxonomy),,,,,,,
299,relation,Body of Rock,outer high,DROP,(phantom-filler cleanup — filler 'sugar loaf high' dropped from taxonomy),,,,,,,
300,relation,Body of Rock,outer high,DROP,(phantom-filler cleanup — filler 'tupi high' dropped from taxonomy),,,,,,,
302,relation,Earth Material,kerolite,DROP,(phantom-filler cleanup — filler 'lacustrine carbonate reservoir' dropped from taxonomy),,,,,,,
303,relation,Earth Material,kerolite,DROP,(phantom-filler cleanup — filler 'barra velha formation' dropped from taxonomy),,,,,,,
309,relation,Basin,búzios field,DROP,(phantom-filler cleanup — filler 'santos basin' dropped from taxonomy),,,,,,,
311,relation,Basin,búzios field,DROP,(phantom-filler cleanup — filler 'outer high' dropped from taxonomy),,,,,,,
312,relation,Basin,búzios field,DROP,(phantom-filler cleanup — filler 'barra velha formation' dropped from taxonomy),,,,,,,
317,relation,Formation,coqueiros formation,DROP,(phantom-filler cleanup — filler 'campos basin' dropped from taxonomy),,,,,,,
318,relation,Geological Process,magmatism,DROP,(phantom-filler cleanup — filler 'hydrothermal alteration' dropped from taxonomy),,,,,,,
323,relation,Sedimentary Rock,intraclastic grainstone,DROP,(phantom-filler cleanup — filler 'fascicular calcite crust' dropped from taxonomy),,,,,,,
337,relation,Body of Rock,silica nodule,DROP,(phantom-filler cleanup — filler 'microcrystalline quartz' dropped from taxonomy),,,,,,,
340,relation,Body of Rock,silica nodule,DROP,(phantom-filler cleanup — filler 'diagenesis' dropped from taxonomy),,,,,,,
